   5.4380794      -13.011191      -15.942385    
   5.4467373      -13.011191      -15.382770    
   5.4553213      -13.052013      -17.328680    
   5.4638319      -13.024614      -15.719241    
   5.4722705      -13.011191      -15.942385    
   5.4806390      -13.038220      -15.536920    
   5.4889379      -13.052013      -16.635532    
   5.4971681      -13.139025      -16.635532    
   5.5053315      -13.123987      -17.328680    
   5.5134287      -13.154292      -17.328680    
   5.5214610      -13.109172      -16.230066    
   5.5294290      -13.154292      -16.230066    
   5.5373344      -13.234335      -16.635532    
   5.5451775      -13.217806           -Infinity
   5.5529594      -13.201545      -17.328680    
   5.5606818      -13.169796      -16.635532    
   5.5683446      -13.185545      -15.536920    
   5.5759492      -13.201545      -16.635532    
   5.5834961      -13.217806      -17.328680    
   5.5909872      -13.285628      -15.536920    
   5.5984221      -13.268236      -17.328680    
   5.6058021      -13.268236      -16.635532    
   5.6131282      -13.285628      -16.635532    
   5.6204009      -13.416656      -16.230066    
   5.6276212      -13.416656      -15.942385    
   5.6347895      -13.396853           -Infinity
   5.6419072      -13.457479      -16.230066    
   5.6489744      -13.436859      -16.230066    
   5.6559920      -13.457479      -17.328680    
   5.6629605      -13.416656      -15.719241    
   5.6698809      -13.457479      -15.942385    
   5.6767540      -13.436859      -16.635532    
   5.6835799      -13.457479      -16.635532    
   5.6903596      -13.436859      -16.635532    
   5.6970935      -13.478532      -17.328680    
   5.7037826      -13.544490      -16.635532    
   5.7104268      -13.567479      -17.328680    
   5.7170277      -13.436859      -17.328680    
   5.7235851      -13.522017           -Infinity
   5.7300997      -13.591010      -16.635532    
   5.7365723      -13.544490      -17.328680    
   5.7430034      -13.591010      -17.328680    
   5.7493930      -13.591010      -15.942385    
   5.7557421      -13.567479      -15.719241    
   5.7620516      -13.691093      -15.249238    
   5.7683210      -13.615108      -17.328680    
   5.7745514      -13.591010      -17.328680    
   5.7807436      -13.691093      -16.635532    
   5.7868972      -13.717762      -15.536920    
   5.7930136      -13.773332      -16.635532    
   5.7990928      -13.691093      -16.635532    
   5.8051348      -13.717762           -Infinity
   5.8111410      -13.773332      -16.635532    
   5.8171110      -13.691093      -16.230066    
   5.8230457      -13.894692      -16.635532    
   5.8289456      -13.745160      -16.635532    
   5.8348107      -13.832172      -16.635532    
   5.8406415      -13.832172           -Infinity
   5.8464389      -13.665118      -16.635532    
   5.8522024      -13.773332      -15.536920    
   5.8579330      -13.773332      -16.635532    
   5.8636312      -13.773332      -16.230066    
   5.8692970      -13.862944           -Infinity
   5.8749309      -13.717762      -16.230066    
   5.8805332      -13.773332      -15.719241    
   5.8861041      -13.802319      -15.942385    
   5.8916440      -13.862944      -17.328680    
   5.8971539      -13.862944      -15.942385    
   5.9026332      -13.802319      -15.719241    
   5.9080830      -13.773332      -17.328680    
   5.9135032      -14.109804      -16.230066    
   5.9188938      -13.862944      -15.382770    
   5.9242558      -13.996475      -17.328680    
   5.9295893      -13.862944      -16.635532    
   5.9348941      -14.109804      -15.942385    
   5.9401712      -13.927483      -16.230066    
   5.9454207      -13.927483      -16.635532    
   5.9506426      -13.961384      -16.635532    
   5.9558372      -14.109804           -Infinity
   5.9610052      -14.032843      -15.719241    
   5.9661469      -13.691093      -17.328680    
   5.9712620      -14.109804      -15.942385    
   5.9763508      -14.032843      -16.635532    
   5.9814143      -14.109804      -15.249238    
   5.9864521      -13.832172      -16.635532    
   5.9914646      -14.150625      -17.328680    
   5.9964519      -13.961384      -15.536920    
   6.0014148      -14.332947      -16.635532    
   6.0063534      -14.032843      -16.635532    
   6.0112672      -14.070583      -17.328680    
   6.0161572      -14.109804      -16.635532    
   6.0210233      -14.109804      -16.230066    
   6.0258660      -14.332947      -17.328680    
   6.0306854      -13.996475      -17.328680    
   6.0354815      -14.150625      -16.635532    
   6.0402546      -14.032843      -17.328680    
   6.0450053      -14.070583      -17.328680    
   6.0497336      -14.109804      -16.230066    
   6.0544395      -14.284157      -16.635532    
   6.0591230      -14.438308           -Infinity
   6.0637851      -14.150625      -15.249238    
   6.0684257      -14.284157      -15.942385    
   6.0730443      -14.150625      -15.942385    
   6.0776424      -14.193185      -16.635532    
   6.0822191      -14.150625      -15.536920    
   6.0867748      -14.284157      -17.328680    
   6.0913100      -14.438308      -16.635532    
   6.0958247      -14.384240           -Infinity
   6.1003189      -14.237638      -17.328680    
   6.1047931      -14.193185      -16.635532    
   6.1092477      -14.070583      -16.230066    
   6.1136823      -14.384240      -16.230066    
   6.1180973      -14.438308      -15.942385    
   6.1224928      -14.193185      -17.328680    
   6.1268692      -14.384240      -17.328680    
   6.1312265      -14.332947      -16.635532    
   6.1355648      -14.193185      -16.230066    
   6.1398845      -14.495466      -15.249238    
   6.1441855      -14.284157      -15.382770    
   6.1484685      -14.150625      -16.230066    
   6.1527328      -14.495466      -16.635532    
   6.1569791      -14.438308      -15.249238    
   6.1612072      -14.556090      -15.536920    
   6.1654177      -14.384240      -15.942385    
   6.1696105      -14.620629      -15.942385    
   6.1737862      -14.237638      -16.635532    
   6.1779442      -14.495466           -Infinity
   6.1820850      -14.438308      -15.942385    
   6.1862087      -14.384240      -15.382770    
   6.1903152      -14.332947      -15.942385    
   6.1944056      -14.620629      -16.230066    
   6.1984787      -14.332947           -Infinity
   6.2025356      -14.556090      -16.635532    
   6.2065759      -14.495466      -16.635532    
   6.2105999      -14.495466      -17.328680    
   6.2146082      -14.689622      -16.230066    
   6.2186003      -14.495466      -16.230066    
   6.2225761      -14.763730      -16.635532    
   6.2265368      -14.438308      -17.328680    
   6.2304816      -14.495466      -15.536920    
   6.2344108      -14.438308      -15.719241    
   6.2383246      -14.763730      -16.230066    
   6.2422233      -14.438308      -17.328680    
   6.2461066      -14.556090      -16.230066    
   6.2499752      -14.843773      -16.635532    
   6.2538290      -14.384240      -16.635532    
   6.2576675      -14.843773      -16.230066    
   6.2614918      -14.620629      -16.635532    
   6.2653012      -14.763730      -17.328680    
   6.2690964      -14.556090      -17.328680    
   6.2728772      -14.689622      -15.719241    
   6.2766433      -14.763730      -15.536920    
   6.2803960      -14.763730      -16.635532    
   6.2841344      -14.284157      -15.942385    
   6.2878585      -14.620629      -15.382770    
   6.2915692      -14.763730      -15.382770    
   6.2952662      -14.332947           -Infinity
   6.2989492      -14.620629           -Infinity
   6.3026190      -14.384240      -15.131454    
   6.3062754      -14.689622      -14.843773    
   6.3099184      -14.284157      -15.942385    
   6.3135481      -14.930784      -16.635532    
   6.3171649      -14.930784      -15.942385    
   6.3207684      -14.763730      -15.026094    
   6.3243589      -14.843773      -17.328680    
   6.3279366      -15.026094      -17.328680    
   6.3315020      -15.026094      -16.230066    
   6.3350544      -15.026094      -16.635532    
   6.3385940      -14.384240      -17.328680    
   6.3421216      -14.763730      -17.328680    
   6.3456364      -14.620629      -17.328680    
   6.3491392      -14.495466      -16.230066    
   6.3526292      -14.843773      -15.382770    
   6.3561077      -15.131454      -17.328680    
   6.3595738      -15.942385      -15.719241    
   6.3630280      -14.689622      -15.026094    
   6.3664703      -14.843773      -16.230066    
   6.3699012      -14.556090      -16.635532    
   6.3733196      -15.026094      -15.719241    
   6.3767271      -14.438308      -15.536920    
   6.3801227      -14.556090      -16.230066    
   6.3835068      -15.536920      -15.719241    
   6.3868794      -15.249238      -15.942385    
   6.3902407      -14.438308      -15.719241    
   6.3935909      -14.384240      -15.942385    
   6.3969297      -14.763730      -17.328680    
   6.4002576      -14.384240      -15.026094    
   6.4035740      -14.843773      -16.635532    
   6.4068799      -14.763730      -17.328680    
   6.4101748      -14.930784      -15.942385    
   6.4134588      -14.843773      -15.536920    
   6.4167323      -14.763730      -16.635532    
   6.4199948      -15.536920      -15.719241    
   6.4232469      -15.026094      -16.230066    
   6.4264884      -14.332947      -15.719241    
   6.4297194      -14.763730      -15.942385    
   6.4329400      -14.620629      -16.230066    
   6.4361506      -14.689622      -15.719241    
   6.4393506      -14.843773      -16.635532    
   6.4425402      -14.763730           -Infinity
   6.4457197      -14.930784      -15.131454    
   6.4488893      -14.843773      -16.635532    
   6.4520488      -15.719241      -16.635532    
   6.4551988      -17.328680      -15.536920    
   6.4583383      -15.249238      -17.328680    
   6.4614682      -15.131454      -17.328680    
   6.4645882      -15.026094      -16.230066    
   6.4676986      -14.620629      -15.942385    
   6.4707994      -15.131454      -15.719241    
   6.4738908      -15.719241      -17.328680    
   6.4769726      -14.843773      -16.635532    
   6.4800444      -14.930784      -15.131454    
   6.4831076      -14.620629      -17.328680    
   6.4861608      -14.763730      -15.249238    
   6.4892049      -15.719241      -15.536920    
   6.4922400      -14.843773      -15.942385    
   6.4952655      -15.026094      -16.230066    
   6.4982820      -15.536920      -16.230066    
   6.5012898      -14.689622      -16.635532    
   6.5042882      -15.026094      -16.230066    
   6.5072775      -14.689622      -15.719241    
   6.5102582      -15.536920      -17.328680    
   6.5132303      -16.635532      -15.719241    
   6.5161929      -15.942385      -14.930784    
   6.5191474      -14.930784      -16.230066    
   6.5220928      -14.930784      -16.635532    
   6.5250297      -15.249238           -Infinity
   6.5279579      -15.249238      -15.536920    
   6.5308776      -15.382770           -Infinity
   6.5337887      -15.536920      -16.635532    
   6.5366917      -15.131454      -16.230066    
   6.5395861      -15.536920           -Infinity
   6.5424719      -15.382770      -17.328680    
   6.5453496      -15.719241      -15.536920    
   6.5482192      -15.382770           -Infinity
   6.5510802      -15.249238           -Infinity
   6.5539336      -15.249238      -17.328680    
   6.5567784      -15.249238      -14.930784    
   6.5596151      -15.131454      -15.249238    
   6.5624442      -15.536920      -16.635532    
   6.5652652      -14.843773      -17.328680    
   6.5680780      -15.719241      -15.536920    
   6.5708828      -15.249238      -16.230066    
   6.5736804      -15.249238      -15.131454    
   6.5764694      -16.230066      -15.536920    
   6.5792513      -15.536920      -15.249238    
   6.5820251      -15.719241      -15.131454    
   6.5847912      -14.620629      -17.328680    
   6.5875502      -15.249238      -15.026094    
   6.5903010      -15.719241      -17.328680    
   6.5930448      -15.026094      -15.942385    
   6.5957804      -15.131454      -15.536920    
   6.5985088      -15.382770           -Infinity
   6.6012301      -15.382770      -17.328680    
   6.6039438      -15.249238      -16.230066    
   6.6066504      -14.763730      -16.635532    
   6.6093493      -16.635532      -16.230066    
   6.6120410      -15.942385      -16.635532    
   6.6147256      -15.719241      -17.328680    
   6.6174030      -16.230066      -15.942385    
   6.6200733      -15.719241      -15.942385    
   6.6227365      -14.620629      -16.230066    
   6.6253924      -15.249238      -16.635532    
   6.6280413      -15.719241      -15.249238    
   6.6306834      -14.763730      -15.719241    
   6.6333184      -15.249238      -17.328680    
   6.6359468      -14.763730      -16.635532    
   6.6385679      -15.249238      -15.942385    
   6.6411819      -14.763730      -14.620629    
   6.6437898      -15.382770      -15.382770    
   6.6463904      -15.026094      -15.026094    
   6.6489844      -14.930784      -16.230066    
   6.6515718      -15.249238      -15.942385    
   6.6541524      -15.942385      -16.635532    
   6.6567264      -15.536920      -16.230066    
   6.6592941      -15.942385      -15.536920    
   6.6618547      -16.230066      -15.719241    
   6.6644092      -17.328680      -16.635532    
   6.6669569      -15.131454      -16.230066    
   6.6694980      -17.328680      -16.230066    
   6.6720328      -17.328680      -16.635532    
   6.6745615      -16.230066      -14.930784    
   6.6770835      -16.230066      -16.635532    
   6.6795993      -15.536920      -14.689622    
   6.6821084      -15.942385      -16.635532    
   6.6846118      -14.556090      -16.230066    
   6.6871085      -15.719241      -16.230066    
   6.6895990      -15.131454      -16.635532    
   6.6920838      -15.026094      -16.635532    
   6.6945620      -15.536920      -17.328680    
   6.6970344      -15.131454      -15.719241    
   6.6995006      -15.942385      -16.230066    
   6.7019606      -15.942385      -17.328680    
   6.7044144      -16.230066      -15.942385    
   6.7068624      -15.382770      -16.230066    
   6.7093043      -15.536920      -17.328680    
   6.7117405           -Infinity  -15.249238    
   6.7141705      -16.230066           -Infinity
   6.7165947      -14.689622      -16.635532    
   6.7190132      -17.328680      -14.689622    
   6.7214255      -17.328680      -16.635532    
   6.7238326      -15.026094      -17.328680    
   6.7262335      -14.689622      -16.635532    
   6.7286286      -15.719241      -17.328680    
   6.7310181      -15.536920      -15.026094    
   6.7334018      -15.131454      -15.719241    
   6.7357802      -15.536920      -15.719241    
   6.7381525      -15.942385      -15.026094    
   6.7405195      -14.620629      -17.328680    
   6.7428808      -15.382770      -15.942385    
   6.7452364      -15.026094      -16.635532    
   6.7475867      -16.230066      -16.635532    
   6.7499313      -15.719241      -17.328680    
   6.7522702      -16.230066           -Infinity
   6.7546039      -15.382770      -15.719241    
   6.7569323      -16.230066      -15.719241    
   6.7592554           -Infinity  -15.536920    
   6.7615728      -15.942385      -15.249238    
   6.7638850      -16.230066      -15.536920    
   6.7661915      -15.719241      -16.635532    
   6.7684932      -15.382770      -16.230066    
   6.7707896      -17.328680      -16.230066    
   6.7730803      -16.635532      -16.230066    
   6.7753663      -15.382770      -17.328680    
   6.7776465      -17.328680      -15.536920    
   6.7799220      -15.131454      -15.249238    
   6.7821922      -15.942385      -17.328680    
   6.7844572      -14.763730      -15.131454    
   6.7867169      -15.026094      -15.536920    
   6.7889719      -16.230066      -15.249238    
   6.7912216      -15.719241      -15.719241    
   6.7934661      -15.131454      -15.942385    
   6.7957058      -16.635532      -15.536920    
   6.7979403           -Infinity       -Infinity
   6.8001699      -16.635532      -16.230066    
   6.8023949      -15.942385      -16.230066    
   6.8046145      -14.930784      -15.536920    
   6.8068295      -16.230066      -15.942385    
   6.8090391      -15.536920      -15.719241    
   6.8112445      -14.843773      -16.635532    
   6.8134446      -14.930784      -15.942385    
   6.8156400      -14.930784           -Infinity
   6.8178306      -15.942385      -15.719241    
   6.8200164      -14.843773      -15.942385    
   6.8221974      -16.230066      -15.382770    
   6.8243737      -15.942385      -15.719241    
   6.8265452      -17.328680      -16.635532    
   6.8287120      -15.942385           -Infinity
   6.8308744      -15.131454      -15.536920    
   6.8330317      -17.328680      -16.635532    
   6.8351846      -15.382770      -16.230066    
   6.8373327      -15.536920           -Infinity
   6.8394766      -16.230066      -15.249238    
   6.8416157      -15.536920           -Infinity
   6.8437500      -16.230066      -17.328680    
   6.8458800      -16.635532      -15.942385    
   6.8480053      -15.942385      -15.382770    
   6.8501263      -14.556090      -15.382770    
   6.8522425      -16.635532      -16.635532    
   6.8543544      -17.328680      -15.382770    
   6.8564620      -15.719241      -15.719241    
   6.8585649      -14.689622      -15.131454    
   6.8606639      -15.719241      -15.026094    
   6.8627577      -17.328680      -15.382770    
   6.8648477      -15.719241      -16.230066    
   6.8669333      -15.942385      -16.635532    
   6.8690143      -14.930784      -16.635532    
   6.8710914      -15.382770      -16.635532    
   6.8731637           -Infinity  -14.843773    
   6.8752322      -15.026094      -15.249238    
   6.8772960      -16.230066      -16.230066    
   6.8793559      -16.635532      -17.328680    
   6.8814111      -15.719241      -16.635532    
   6.8834624           -Infinity  -14.930784    
   6.8855095      -15.719241      -16.635532    
   6.8875527      -15.131454      -15.131454    
   6.8895912      -16.230066      -15.536920    
   6.8916259      -15.131454      -15.026094    
   6.8936563      -16.635532      -15.942385    
   6.8956828      -15.719241      -15.942385    
   6.8977051      -15.536920      -15.536920    
   6.8997231      -17.328680      -15.131454    
   6.9017372      -16.230066      -14.930784    
   6.9037471      -14.930784      -14.843773    
   6.9057531      -14.930784      -15.382770    
   6.9077554      -15.942385      -15.382770    
   6.9097533      -15.382770      -15.382770    
   6.9117475      -15.026094      -16.230066    
   6.9137373      -16.635532      -17.328680    
   6.9157233      -16.230066      -16.230066    
   6.9177055      -16.230066      -17.328680    
   6.9196839      -17.328680      -16.635532    
   6.9216580      -16.230066      -15.382770    
   6.9236288      -15.719241      -16.230066    
   6.9255953      -16.230066      -15.719241    
   6.9275579      -15.942385      -17.328680    
   6.9295168      -17.328680      -15.382770    
   6.9314718      -17.328680      -15.249238    
   6.9334230           -Infinity  -17.328680    
   6.9353704      -16.230066      -16.635532    
   6.9373140      -17.328680      -15.719241    
   6.9392538           -Infinity  -17.328680    
   6.9411902      -15.536920      -15.382770    
   6.9431224      -15.249238      -17.328680    
   6.9450512           -Infinity  -15.026094    
   6.9469762      -15.942385      -15.131454    
   6.9488974      -16.230066      -15.536920    
   6.9508147           -Infinity  -17.328680    
   6.9527287      -17.328680      -14.689622    
   6.9546390      -17.328680      -16.635532    
   6.9565454      -17.328680      -16.230066    
   6.9584484      -15.942385      -14.556090    
   6.9603477           -Infinity  -15.942385    
   6.9622436      -16.635532      -14.763730    
   6.9641356      -15.026094      -15.719241    
   6.9660244      -14.843773      -15.719241    
   6.9679093      -15.382770      -17.328680    
   6.9697905      -15.942385      -15.536920    
   6.9716687      -14.843773      -15.382770    
   6.9735432      -15.382770      -16.635532    
   6.9754138      -15.719241      -17.328680    
   6.9772816           -Infinity  -15.026094    
   6.9791451      -15.536920      -14.930784    
   6.9810057      -17.328680      -16.230066    
   6.9828629      -15.026094           -Infinity
   6.9847164      -16.635532      -16.635532    
   6.9865665      -16.635532      -14.843773    
   6.9884133      -17.328680      -14.930784    
   6.9902563      -16.635532      -15.719241    
   6.9920964           -Infinity  -15.382770    
   6.9939332      -16.230066      -16.635532    
   6.9957662      -16.635532      -15.131454    
   6.9975958      -14.843773      -15.536920    
   6.9994226      -15.382770      -17.328680    
   7.0012455      -15.382770      -16.230066    
   7.0030656      -15.719241      -14.930784    
   7.0048819      -17.328680      -15.719241    
   7.0066953           -Infinity  -15.942385    
   7.0085053      -15.536920      -15.026094    
   7.0103121      -15.942385      -17.328680    
   7.0121155      -16.230066      -16.635532    
   7.0139155      -15.942385      -14.763730    
   7.0157123      -15.249238      -17.328680    
   7.0175061      -15.942385      -15.719241    
   7.0192966      -15.131454      -15.249238    
   7.0210838      -16.635532      -15.942385    
   7.0228682      -15.942385      -14.930784    
   7.0246491      -15.382770      -15.719241    
   7.0264268      -15.719241      -14.763730    
   7.0282016      -15.382770      -15.719241    
   7.0299730      -15.719241           -Infinity
   7.0317411           -Infinity  -16.230066    
   7.0335064      -16.230066      -15.249238    
   7.0352688      -16.230066      -15.942385    
   7.0370278           -Infinity  -15.249238    
   7.0387836      -14.763730      -15.536920    
   7.0405364      -15.536920      -15.942385    
   7.0422864      -17.328680      -15.249238    
   7.0440331      -17.328680      -16.635532    
   7.0457764      -15.382770      -17.328680    
   7.0475173      -15.382770      -15.382770    
   7.0492549      -16.230066      -16.635532    
   7.0509896      -15.942385      -16.230066    
   7.0527210      -15.536920      -16.635532    
   7.0544496      -15.942385      -15.942385    
   7.0561752      -16.635532      -15.942385    
   7.0578980      -15.942385      -15.249238    
   7.0596175      -16.230066      -15.026094    
   7.0613341      -15.536920      -14.689622    
   7.0630484      -15.249238      -15.536920    
   7.0647593      -16.635532      -16.635532    
   7.0664668      -15.719241      -17.328680    
   7.0681720      -15.719241      -15.382770    
   7.0698743      -15.382770      -15.026094    
   7.0715733      -16.635532      -14.620629    
   7.0732698      -15.382770      -16.635532    
   7.0749631           -Infinity  -14.843773    
   7.0766540      -15.942385      -15.249238    
   7.0783415           -Infinity  -16.635532    
   7.0800266           -Infinity  -15.249238    
   7.0817084      -15.249238      -16.635532    
   7.0833879           -Infinity  -16.635532    
   7.0850644      -16.635532      -15.942385    
   7.0867381           -Infinity  -17.328680    
   7.0884089      -17.328680      -14.763730    
   7.0900769      -17.328680      -15.382770    
   7.0917420      -16.230066           -Infinity
   7.0934048           -Infinity  -15.382770    
   7.0950642      -15.719241      -15.536920    
   7.0967212      -16.230066      -15.942385    
   7.0983758      -15.719241      -14.763730    
   7.1000271      -15.382770      -15.131454    
   7.1016760      -15.719241           -Infinity
   7.1033220      -15.942385      -15.942385    
   7.1049652      -15.131454      -15.942385    
   7.1066060      -15.536920           -Infinity
   7.1082439      -17.328680      -17.328680    
   7.1098795      -15.719241      -16.230066    
   7.1115122      -15.131454      -15.249238    
   7.1131420      -15.942385           -Infinity
   7.1147695      -16.230066      -17.328680    
   7.1163940      -15.536920      -15.249238    
   7.1180162      -15.131454      -15.382770    
   7.1196356      -17.328680      -16.635532    
   7.1212525      -15.249238      -15.131454    
   7.1228666      -15.536920      -15.026094    
   7.1244783           -Infinity  -15.382770    
   7.1260872      -16.635532      -15.382770    
   7.1276937      -14.620629      -14.930784    
   7.1292977      -15.942385      -15.536920    
   7.1308990      -16.230066      -16.635532    
   7.1324978      -15.382770      -15.026094    
   7.1340938      -17.328680      -15.249238    
   7.1356874      -16.635532      -15.249238    
   7.1372786      -16.635532      -15.536920    
   7.1388669      -16.635532      -14.763730    
   7.1404529      -15.719241      -15.942385    
   7.1420364      -17.328680      -15.249238    
   7.1436176      -17.328680      -16.635532    
   7.1451960      -16.635532      -15.382770    
   7.1467724      -15.719241      -14.930784    
   7.1483459      -15.719241      -15.719241    
   7.1499166      -15.536920      -15.536920    
   7.1514854      -17.328680      -15.942385    
   7.1530519      -15.249238      -14.284157    
   7.1546154      -15.942385      -15.942385    
   7.1561766      -15.536920      -15.942385    
   7.1577353      -15.942385      -15.536920    
   7.1592917      -16.635532      -16.230066    
   7.1608458      -16.230066      -14.438308    
   7.1623974           -Infinity  -15.942385    
   7.1639466      -15.382770      -17.328680    
   7.1654935           -Infinity  -17.328680    
   7.1670380      -16.230066      -16.635532    
   7.1685801      -16.635532      -15.719241    
   7.1701198      -17.328680      -16.230066    
   7.1716566      -16.230066      -15.026094    
   7.1731915      -16.635532      -15.942385    
   7.1747241      -15.942385      -16.230066    
   7.1762547      -15.382770      -15.382770    
   7.1777825      -16.230066      -14.763730    
   7.1793079      -17.328680      -15.719241    
   7.1808314      -17.328680      -15.536920    
   7.1823521      -15.719241      -15.719241    
   7.1838708           -Infinity  -15.382770    
   7.1853871      -17.328680      -16.635532    
   7.1869011      -16.230066      -14.332947    
   7.1884127      -17.328680      -16.230066    
   7.1899223      -15.249238      -16.635532    
   7.1914291      -15.942385      -15.249238    
   7.1929340      -15.131454      -16.635532    
   7.1944370      -15.536920      -15.249238    
   7.1959372      -15.942385      -15.719241    
   7.1974354      -15.536920      -14.843773    
   7.1989312      -16.230066      -15.942385    
   7.2004247      -16.230066      -15.382770    
   7.2019162      -15.942385      -17.328680    
   7.2034054      -15.131454      -15.026094    
   7.2048926      -16.635532      -14.843773    
   7.2063775      -16.230066      -15.536920    
   7.2078600      -15.536920      -15.026094    
   7.2093401      -15.382770      -15.719241    
   7.2108183      -15.382770      -16.635532    
   7.2122946      -17.328680      -16.230066    
   7.2137685      -16.230066      -16.635532    
   7.2152400      -14.620629      -15.382770    
   7.2167096      -17.328680      -15.131454    
   7.2181768      -15.719241      -15.719241    
   7.2196422      -15.719241      -16.230066    
   7.2211051      -16.635532      -15.131454    
   7.2225661      -15.942385      -15.942385    
   7.2240248      -15.536920      -15.382770    
   7.2254815      -17.328680      -15.719241    
   7.2269359      -15.942385      -16.635532    
   7.2283883      -15.536920      -14.930784    
   7.2298388      -15.942385      -14.689622    
   7.2312870      -17.328680      -15.536920    
   7.2327332      -17.328680           -Infinity
   7.2341771      -17.328680      -15.536920    
   7.2356191      -17.328680      -15.026094    
   7.2370591      -15.942385      -17.328680    
   7.2384968      -16.230066      -14.930784    
   7.2399325      -15.942385      -15.131454    
   7.2413664      -14.930784      -15.536920    
   7.2427979      -16.230066      -15.382770    
   7.2442274      -17.328680      -15.719241    
